,content,sentiment
3367,行程挺开心的，但是**接待的不是很好，接机的人员态度很不好，在态度应该改一下。导游还挺好的。,中
3368,整个行程玩的一般，不是很开心。首先也没有提醒我们要带身份证，我们也没带身份证，挺麻烦的。也没有告知我们厦门机场是没有吃的的，也没有餐厅。酒店的话，地理位置比较偏僻，离闹市区远，出行不是很方便。饮食还可以，种类蛮多的，就是感觉不太干净，说好的一顿晚餐也没有提供，只是退了50元，不是很满意。,中
3369,整体一般吧。好多景点都是走马观花。第一天的云水谣，跟车导游的广告植入让人猝不及防，不过还好，感觉不是很讨厌。接下来的土楼导游可就很恶心了，她是本地人，当然对那些地方很熟悉了。对于我们来说，哪里都觉得很新鲜，就想多拍些照，但给我们的时间很短，基本是一直在走，以为是路程远要抓紧时间呢，谁知道最后给我们带到他们家说是免费喝茶，还真以为是人家热情呢，说白了就是卖东西呢，在那基本每家都有买了。怪不得一路跑，就是想着能在她家多待会儿，当然你脸皮厚可以不买，不过我们那桌是脸皮都薄。第二天鼓浪屿还行吧，时间也是比较赶，好多地方去转。第三天的有个景点说是没开放，改到铁路公园了，那就是一普通公园呀，有什么看的，人家晨练的地方。厦门大学基本也就吃午饭的时间，基本没时间转（为了进厦大，我们可是排了一个多小时的队），你们设立这个景点就是充数的吧。下午去环岛路，15：30就让我们集合往回走了，我记得合同上是到17点多吧。也是走马观花吧。最郁闷的说下来回的航班，去的时候晚点3小时57分，回来时取消了一趟航班，改签后又晚点4个多小时，等于回来那天基本是在机场待了一天，和客服联系，有个投诉部门的客服，态度冷的一比，碰到这事谁都郁闷，没想着让你们同程给赔偿，在她那一句安慰都没有，冷冰冰的说跟我们同程没关系，保险赔多少就是多少，保险不赔就没有（买了保险），当时气的真想骂人。本来心情就不好，还碰上这么个冷冰冰的客服！景点的话，不走马观花，稍微多给一些时应该会好很多。,中
3370,3月的厦门春暖花开，早晚稍带一丝寒冷。下榻颐景酒店没有暖空调，屋漏又逢下雨天第二天在背阳穿风的车站等了50分钟（去云水谣的车晚了半小时）好的及时吃了克感敏病情得到控制。第三天换了准四星的金玖酒店空调是有了但又发现卫生间污水防臭十分不好一度无法如厕洗澡。两处宾馆其他设施还是比较满意的都安排有窗的房间，在此提醒准备去厦门的亲注意避免类似情况发生。我们导演赖彩英还是挺不错的，除了带好队讲好景点解释外，搀扶老人上下车;介绍最佳取景点;主动为游客拍照;一路上主动向各组游客了解有什么需要并能设法满足，随路这样小小的寒暄既拉近了主客间距离又照顾到个人隐私，给她一个赞!至于厦门的景点和美食仁者见仁智者见智。,中
3371,整体行程还算顺利 就是每天的行程安排都是前一晚电活通知有点让人错乱不及,中
3372,总体来看还可以，第一次团餐太差，本人只吃了二口米饭，上桌的菜没法吃。希望改善一下。,中
3373,总的来说还可以吧，就是厦门太热了，行程一般，住宿还是可以的，挺干净。就是回程航班取消了，我们又多住了一天，鼓浪屿景色不错,中
3374,这此厦门行住在厦门唐代尔酒店，客房墙纸大面积脱落，服务员服务态度差，很令人失望。去鼓浪屿和南普陀的导游阿扬服务热情，行程安排合理点个👍总体此次厦门行一般般。,中
3375,颐锦酒店的wi-fi真的太烂了，根本用不了，入住的朋友做好心理准备.整个行程只能说一般般啦！去土楼的车上李姓导游给晕车的涂氨糖凝露，（当时觉得这个还蛮好蛮照顾大家的.）说是他朋友从台湾带的怎样怎样，一开始说没有的卖后来打电话说他朋友那还有些让他朋友送回来，车上好多人买了.哪知道第二天去鼓浪屿在船上看到几位导游包上都挂着一瓶，瞬间有种上当的感觉.在土楼吃饭之前让你喝茶，下午还带你去导游家喝茶（其实感觉根本不是导游的家就是卖茶叶的）蛮讨厌的，以后出游还是自由行吧！附上一张在船上看到的别的导游包上挂着氨糖的照片.所以去土楼的注意了给你们提个醒,中
3376,怎么说呢，有一天去云水谣就是浪费时间，坐车来回坐了10多个小时，一天全浪费了，最后一天行程也基本就一个多小时，不如自己去玩了。导游态度都不错。主要就是这么多钱花的没有实质性玩到什么挺可以的，鼓浪屿的美景还没有好好欣赏到就回去了。,中
3377,我是同程的老客户，这次帮贵社推荐7位朋友想感受下夏门金钻会议之后的变化顺便重返鼓浪屿再度享受那里的浪漫情调，我们早上动车去当天收到夏门客服05925136630李姓女士来电很热情地建议我们把第二天的云水谣土楼游与第三天的夏门环岛游换一下并告知是个14人的小团这样服务的会更周到，那我们也答应了，结果当晚导游夏莲英来电叫我们第二天早上9点酒店门口等然后按行程走白鹭公园→南普陀寺出来我们问夏大还没去了?她用手比划了下从刚转弯处到这里屋顶是红瓦的都是夏大，然后叫我们自己去吃饭，我说行程中包餐她就是再三说自理，然后我们拿出手机上下载的行程单并要求她咨询公司给她看了行程单她再打电话公司，总算吃了这顿免费的午餐，完餐后去了曾厝垵放我们去自游玩，说个时间点集合就ok了，然后集合上车说送我们回去，一路上没有任何的讲解，我说还有环岛几个点没去呢?我问金钻会议地还没去呢?她愣了一下说那儿太远了，今天去不了，然后我们坚持叫她叫司机带我们去结果还是把我们送回了酒店，我一看手机只有下午3点，我们很不满意只听她跟司机在滴沽时间来不及了要去接别的客人！我们当场就警告她要回去投诉她，她临走时丢下一句话：你们去告好来我不怕的。我们回酒店马上与同程客服联系并讲述了以上的情况并同时与夏门的客服小李讲述了以上的情况，小李回复我说是夏导没尽责，公司已责成她下岗再培训的，并与我商量补偿的方案最终我们只能放弃我们送站前在鼓浪屿自由行的时间再度环岛游，以致影响了我们鼓浪屿的自游行的计划，总之是早上9点出发下午3点回酒店就这样结束了一天的行程！这是我们8位同行者的亲身经历的真实反映是想引起贵社的重视!并给予我们公证的答复这是其一。第二，我们是最后一晚加68元升级鼓浪屿酒店，之前有咨询客服回答是同等级别的特色酒店结果去了才知道是外婆的彭湖湾不是酒店是旅馆，地段很好就在毓园附近还有海天堂沟自费的原打算第二天早上去的。房间设施卫生状况很‘i差就二张床一个小椅子，我们是第四天去鼓浪屿的，那里没有车接几乎没什么服务，去旅馆有很长的一段路，且是上坡路到达旅馆还有很长的一段斜坡和好多级楼|梯我们拖着沉重的行李，其中有位脚伤的有残疾证的，没人帮助!那天毛导带队的，我们拖着行李边听讲解边行走足足走了1小时衣服全湿了，吃力得可想而知，总算到达旅馆寄放好行李然后再继续游程。鼓浪屿太美太有故事了所以我们计划住一晚岛上的。待续…,中
3378,第一天住唐代尔没有吃上早饭，想打包不给打，说卷给了不给打客人还没有吃，酒店服务员的态度差的很，后面也安排换了酒店；第一天下午云水谣那边喝茶半小时感觉可以去掉的，云水谣中饭餐标有点差的说，饭餐还有点少感觉实在不行自费也挺好。其它的导游到时很热心的不错；,中
3379,旅行是为了放松愉快的，但是第一次遇到这种住宿特殊问题的，**推卸责任给酒店，酒店说是**下单问题，同程确实也积极配合了，态度也很好，但是合作**做法让人想唱一首凉凉送给他，最后在强烈要求酒店处理的情况下最终协调了此事！希望同程在以后的类似的事件中能更好的处理类似问题，而不是联系确认而解决不了问题！本次行程中的导游服务都还是不错的，接送机，旅途中的车都安排得准时，干净，舒适！再接再厉吧，希望同程越来越好,中
3380,住宿这个酒店说是四星的，但是飞机每天从头上经过吵**了，其次就是吃早餐竟然吃出个5cm的洋钉！！！厦门大学这个点根本就没看，导游催得很，玩的不尽兴。以前跟团都是管饭，这次就管了一顿饭，其他都是自费，也没个随手礼什么的～,中
